date,PRC,RET,RETX
19680801,83.375,-0.011852,-0.011852
19680802,83.125,-0.002999,-0.002999
19680805,84.25,0.013534,0.013534
19680806,83.5,-0.008902,-0.008902
19680808,80.75,-0.032934,-0.032934
19680809,81.5,0.009288,0.009288
19680812,82,0.006135,0.006135
19680813,81.875,-0.001524,-0.001524
19680815,81.5,-0.00458,-0.00458
19680816,82.125,0.007669,0.007669
19680819,82.75,0.00761,0.00761
19680820,82.25,-0.006042,-0.006042
19680822,82.875,0.007599,0.007599
19680823,83.25,0.004525,0.004525
19680826,83.25,0,0
19680827,84.75,0.018018,0.018018
19680829,84.625,-0.001475,-0.001475
19680830,84.125,-0.005908,-0.005908
19680903,83.875,-0.002972,-0.002972
19680904,83.375,-0.005961,-0.005961
19680905,84.375,0.011994,0.011994
19680906,85.125,0.008889,0.008889
19680909,86.5,0.016153,0.016153
19680910,87,0.00578,0.00578
19680912,86,-0.011494,-0.011494
19680913,86.25,0.002907,0.002907
19680916,87.25,0.01913,0.011594
19680917,88.75,0.017192,0.017192
19680919,86.75,-0.022535,-0.022535
19680920,86.125,-0.007205,-0.007205
19680923,85.5,-0.007257,-0.007257
19680924,86.125,0.00731,0.00731
19680926,85.25,-0.01016,-0.01016
19680927,85.625,0.004399,0.004399
19680930,85.25,-0.00438,-0.00438
19681001,85.25,0,0
19681003,86.625,0.016129,0.016129
19681004,89,0.027417,0.027417
19681007,90.5,0.016854,0.016854
19681008,90.625,0.001381,0.001381
19681010,88.5,-0.023448,-0.023448
19681011,88.625,0.001412,0.001412
19681014,90.25,0.018336,0.018336
19681015,92.25,0.022161,0.022161
19681017,94.375,0.023035,0.023035
19681018,96.625,0.023841,0.023841
19681021,97.75,0.011643,0.011643
19681022,95.5,-0.023018,-0.023018
19681024,96.5,0.010471,0.010471
19681025,95.875,-0.006477,-0.006477
19681028,94,-0.019557,-0.019557
19681029,93,-0.010638,-0.010638
19681031,95,0.021505,0.021505
19681101,94.125,-0.009211,-0.009211
19681104,94.375,0.002656,0.002656
19681106,94.75,0.003974,0.003974
19681107,95.375,0.006596,0.006596
19681108,95.375,0,0
19681112,94.75,-0.006553,-0.006553
19681113,94.625,-0.001319,-0.001319
19681114,95.75,0.011889,0.011889
19681115,96.75,0.010444,0.010444
19681118,96.25,-0.005168,-0.005168
19681119,96,-0.002597,-0.002597
19681121,97.375,0.014323,0.014323
19681122,97.875,0.005135,0.005135
19681125,99.125,0.012771,0.012771
19681126,99.75,0.006305,0.006305
19681127,99.375,-0.003759,-0.003759
19681129,99.625,0.002516,0.002516
19681202,99,-0.006274,-0.006274
19681203,98.75,-0.002525,-0.002525
19681205,98.5,0.004051,-0.002532
19681206,98.25,-0.002538,-0.002538
19681209,96.75,-0.015267,-0.015267
19681210,93.25,-0.036176,-0.036176
19681212,95.5,0.024129,0.024129
19681213,96.5,0.010471,0.010471
19681216,96.125,-0.003886,-0.003886
19681217,95.625,-0.005202,-0.005202
19681219,97.25,0.016993,0.016993
19681220,95.625,-0.01671,-0.01671
19681223,95.375,-0.002614,-0.002614
19681224,95.125,-0.002621,-0.002621
19681226,95.375,0.002628,0.002628
19681227,94.5,-0.009174,-0.009174
19681230,93.5,-0.010582,-0.010582
19681231,93.875,0.004011,0.004011
19690102,94.875,0.010652,0.010652
19690103,95.75,0.009223,0.009223
19690106,94.375,-0.01436,-0.01436
19690107,92.375,-0.021192,-0.021192
19690108,92,-0.00406,-0.00406
19690109,91.875,-0.001359,-0.001359
19690110,90.5,-0.014966,-0.014966
19690113,91.25,0.008287,0.008287
19690114,92.25,0.010959,0.010959
19690115,91.5,-0.00813,-0.00813
19690116,91.25,-0.002732,-0.002732
19690117,90.375,-0.009589,-0.009589
19690120,89.5,-0.009682,-0.009682
19690121,89.875,0.00419,0.00419
19690122,90.5,0.006954,0.006954
19690123,91.625,0.012431,0.012431
19690124,90.625,-0.010914,-0.010914
19690127,90.625,0,0
19690128,90.75,0.001379,0.001379
19690129,90.875,0.001377,0.001377
19690130,91.25,0.004127,0.004127
19690131,92.75,0.016438,0.016438
19690203,90.375,-0.025606,-0.025606
19690204,90.375,0,0
19690205,90.5,0.001383,0.001383
19690206,90.75,0.002762,0.002762
19690207,91.875,0.012397,0.012397
19690211,91.375,-0.005442,-0.005442
19690212,91.75,0.004104,0.004104
19690213,92.875,0.012262,0.012262
19690214,92.625,-0.002692,-0.002692
19690217,90.75,-0.020243,-0.020243
19690218,90,-0.008264,-0.008264
19690219,89.5,-0.005556,-0.005556
19690220,88.75,-0.00838,-0.00838
19690224,86.75,-0.022535,-0.022535
19690225,86.875,0.001441,0.001441
19690226,86.75,-0.001439,-0.001439
19690227,86.5,-0.002882,-0.002882
19690228,86.5,0.007514,0
19690303,87,0.00578,0.00578
19690304,87,0,0
19690305,88.5,0.017241,0.017241
19690306,88,-0.00565,-0.00565
19690307,88.25,0.002841,0.002841
19690310,89.625,0.015581,0.015581
19690311,89.125,-0.005579,-0.005579
19690312,89.625,0.00561,0.00561
19690313,88.75,-0.009763,-0.009763
19690314,87,-0.019718,-0.019718
19690317,87.125,0.001437,0.001437
19690318,86.625,-0.005739,-0.005739
19690319,87.375,0.008658,0.008658
19690320,90,0.030043,0.030043
19690321,89.375,-0.006944,-0.006944
19690324,88.875,-0.005594,-0.005594
19690325,89.5,0.007032,0.007032
19690326,90,0.005587,0.005587
19690327,92.5,0.027778,0.027778
19690328,92.25,-0.002703,-0.002703
19690401,92.75,0.00542,0.00542
19690402,91.25,-0.016173,-0.016173
19690403,90.375,-0.009589,-0.009589
19690407,90.75,0.004149,0.004149
19690408,90.5,-0.002755,-0.002755
19690409,90.625,0.001381,0.001381
19690410,91.75,0.012414,0.012414
19690411,91.625,-0.001362,-0.001362
19690414,91.25,-0.004093,-0.004093
19690415,91.875,0.006849,0.006849
19690416,90.75,-0.012245,-0.012245
19690417,90.625,-0.001377,-0.001377
19690418,91,0.004138,0.004138
19690421,90.5,-0.005495,-0.005495
19690422,89.75,-0.008287,-0.008287
19690423,89.75,0,0
19690424,92.125,0.026462,0.026462
19690425,92.625,0.005427,0.005427
19690428,92.5,-0.00135,-0.00135
19690429,94.875,0.025676,0.025676
19690430,97.75,0.030303,0.030303
19690501,96,-0.017903,-0.017903
19690502,97.625,0.016927,0.016927
19690505,96.875,-0.007682,-0.007682
19690506,96.5,-0.003871,-0.003871
19690507,95.625,-0.009067,-0.009067
19690508,95.625,0,0
19690509,96.125,0.005229,0.005229
19690512,96.25,0.0013,0.0013
19690513,96.25,0,0
19690514,97.5,0.012987,0.012987
19690515,96.5,-0.010256,-0.010256
19690516,96.75,0.002591,0.002591
19690519,95.375,-0.014212,-0.014212
19690520,95,-0.003932,-0.003932
19690521,95.125,0.001316,0.001316
19690522,96,0.009198,0.009198
19690523,96.375,0.003906,0.003906
19690526,95.375,-0.010376,-0.010376
19690527,95,-0.003932,-0.003932
19690528,95.75,0.007895,0.007895
19690529,94.25,-0.015666,-0.015666
19690602,94,-0.002653,-0.002653
19690603,93,-0.010638,-0.010638
19690604,93.125,0.001344,0.001344
19690605,94,0.016376,0.009396
19690606,92.5,-0.015957,-0.015957
19690609,92.875,0.004054,0.004054
19690610,91.75,-0.012113,-0.012113
19690611,90.25,-0.016349,-0.016349
19690612,89.625,-0.006925,-0.006925
19690613,91.5,0.020921,0.020921
19690616,90.625,-0.009563,-0.009563
19690617,90.25,-0.004138,-0.004138
19690618,91,0.00831,0.00831
19690619,90.75,-0.002747,-0.002747
19690620,90.375,-0.004132,-0.004132
19690623,89.125,-0.013831,-0.013831
19690624,88.875,-0.002805,-0.002805
19690625,88.875,0,0
19690626,89.75,0.009845,0.009845
19690627,90.75,0.011142,0.011142
19690630,90,-0.008264,-0.008264
19690701,90.5,0.005556,0.005556
19690702,90.875,0.004144,0.004144
19690703,90,-0.009629,-0.009629
19690707,89.5,-0.005556,-0.005556
19690708,87.75,-0.019553,-0.019553
19690709,87,-0.008547,-0.008547
19690710,85,-0.022989,-0.022989
19690711,86.375,0.016176,0.016176
19690714,85.125,-0.014472,-0.014472
19690715,84.625,-0.005874,-0.005874
19690716,86.125,0.017725,0.017725
19690717,87.875,0.020319,0.020319
19690718,87.25,-0.007112,-0.007112
19690722,85.875,-0.015759,-0.015759
19690723,85,-0.010189,-0.010189
19690724,84.875,-0.001471,-0.001471
19690725,84,-0.010309,-0.010309
19690728,84,0,0
19690729,84.375,0.004464,0.004464
19690730,85.375,0.011852,0.011852
19690731,86.125,0.008785,0.008785
19690801,86.375,0.002903,0.002903
19690804,86.125,-0.002894,-0.002894
19690805,85.5,-0.007257,-0.007257
19690806,85.25,-0.002924,-0.002924
19690807,84.75,-0.005865,-0.005865
19690808,84.25,-0.0059,-0.0059
19690811,84.125,-0.001484,-0.001484
19690812,83,-0.013373,-0.013373
19690813,82.375,-0.00753,-0.00753
19690814,82.375,0,0
19690815,83,0.007587,0.007587
19690818,83.875,0.010542,0.010542
19690819,84,0.00149,0.00149
19690820,83,-0.011905,-0.011905
19690821,83.5,0.006024,0.006024
19690822,84.75,0.01497,0.01497
19690825,84.375,-0.004425,-0.004425
19690826,83.375,-0.011852,-0.011852
19690827,83.5,0.001499,0.001499
19690828,83.75,0.002994,0.002994
19690829,83.75,0,0
19690902,83.125,-0.007463,-0.007463
19690903,83.5,0.004511,0.004511
19690904,82.75,-0.008982,-0.008982
19690905,81.625,-0.013595,-0.013595
19690908,81.375,-0.003063,-0.003063
19690909,82.75,0.016897,0.016897
19690910,83.75,0.012085,0.012085
19690911,84.5,0.008955,0.008955
19690912,83.75,-0.008876,-0.008876
19690915,86.25,0.037612,0.029851
19690916,85.625,-0.007246,-0.007246
19690917,84.125,-0.017518,-0.017518
19690918,83.75,-0.004458,-0.004458
19690919,84,0.002985,0.002985
19690922,84.875,0.010417,0.010417
19690923,86.5,0.019146,0.019146
19690924,86.5,0,0
19690925,85.5,-0.011561,-0.011561
19690926,85.5,0,0
19690929,85.375,-0.001462,-0.001462
19690930,85,-0.004392,-0.004392
19691001,84.875,-0.001471,-0.001471
19691002,85.125,0.002946,0.002946
19691003,86.125,0.011747,0.011747
19691006,86.5,0.004354,0.004354
19691007,85.75,-0.008671,-0.008671
19691008,84.75,-0.011662,-0.011662
19691009,84.125,-0.007375,-0.007375
19691010,85.25,0.013373,0.013373
19691013,86.125,0.010264,0.010264
19691014,86.75,0.007257,0.007257
19691015,86.5,-0.002882,-0.002882
19691016,86.625,0.001445,0.001445
19691017,86.5,-0.001443,-0.001443
19691020,85.625,-0.010116,-0.010116
19691021,86.125,0.005839,0.005839
19691022,89.25,0.036284,0.036284
19691023,87.5,-0.019608,-0.019608
19691024,87,-0.005714,-0.005714
19691027,85.625,-0.015805,-0.015805
19691028,84,-0.018978,-0.018978
19691029,82.5,-0.017857,-0.017857
19691030,84.375,0.022727,0.022727
19691031,84.125,-0.002963,-0.002963
19691103,84.375,0.002972,0.002972
19691104,84.375,0,0
19691105,84.5,0.001481,0.001481
19691106,84,-0.005917,-0.005917
19691107,85,0.011905,0.011905
19691110,85,0,0
19691111,85.25,0.002941,0.002941
19691112,84.25,-0.01173,-0.01173
19691113,84.25,0,0
19691114,83.5,-0.008902,-0.008902
19691117,83.125,-0.004491,-0.004491
19691118,84.25,0.013534,0.013534
19691119,82.75,-0.017804,-0.017804
19691120,82.125,-0.007553,-0.007553
19691121,80.875,-0.015221,-0.015221
19691124,81.625,0.009274,0.009274
19691125,81,-0.007657,-0.007657
19691126,81,0,0
19691128,80.125,-0.010802,-0.010802
19691201,79.5,-0.0078,-0.0078
19691202,79,-0.006289,-0.006289
19691203,78.125,-0.011076,-0.011076
19691204,79.875,0.03072,0.0224
19691205,79.125,-0.00939,-0.00939
19691208,77.25,-0.023697,-0.023697
19691209,78,0.009709,0.009709
19691210,79.875,0.024038,0.024038
19691211,79.625,-0.00313,-0.00313
19691212,78.625,-0.012559,-0.012559
19691215,77.75,-0.011129,-0.011129
19691216,75.875,-0.024116,-0.024116
19691217,74.875,-0.01318,-0.01318
19691218,75.25,0.005008,0.005008
19691219,77.25,0.026578,0.026578
19691222,76.25,-0.012945,-0.012945
19691223,76.625,0.004918,0.004918
19691224,77.25,0.008157,0.008157
19691226,77.75,0.006472,0.006472
19691229,76.875,-0.011254,-0.011254
19691230,77,0.001626,0.001626
19691231,77.5,0.006494,0.006494
19700102,76.625,-0.01129,-0.01129
19700105,76.25,-0.004894,-0.004894
19700106,74,-0.029508,-0.029508
19700107,74.375,0.005068,0.005068
19700108,75,0.008403,0.008403
19700109,73.125,-0.025,-0.025
19700112,73,-0.001709,-0.001709
19700113,73.25,0.003425,0.003425
19700114,74.625,0.018771,0.018771
19700115,74.75,0.001675,0.001675
19700116,74.375,-0.005017,-0.005017
19700119,73,-0.018487,-0.018487
19700120,73.25,0.003425,0.003425
19700121,74,0.010239,0.010239
19700122,74.125,0.001689,0.001689
19700123,73,-0.015177,-0.015177
19700126,73,0,0
19700127,74.125,0.015411,0.015411
19700128,74.125,0,0
19700129,73.375,-0.010118,-0.010118
19700130,72.375,-0.013629,-0.013629
19700202,73.125,0.010363,0.010363
19700203,72.625,-0.006838,-0.006838
19700204,71.5,-0.015491,-0.015491
19700205,69.875,-0.022727,-0.022727
19700206,70.125,0.003578,0.003578
19700209,70.125,0,0
19700210,69,-0.016043,-0.016043
19700211,70.375,0.019928,0.019928
19700212,70,-0.005329,-0.005329
19700213,68.875,-0.016071,-0.016071
19700216,69.375,0.00726,0.00726
19700217,68.625,-0.010811,-0.010811
19700218,69.5,0.01275,0.01275
19700219,69.5,0,0
19700220,68.625,-0.01259,-0.01259
19700224,68.875,0.003643,0.003643
19700225,69.125,0.00363,0.00363
19700226,68.75,-0.005425,-0.005425
19700227,70.5,0.025455,0.025455
19700302,71.75,0.01773,0.01773
19700303,74,0.040418,0.031359
19700304,74.5,0.006757,0.006757
19700305,74.75,0.003356,0.003356
19700306,74.375,-0.005017,-0.005017
19700309,73.75,-0.008403,-0.008403
19700310,73.5,-0.00339,-0.00339
19700311,71.875,-0.022109,-0.022109
19700312,71.375,-0.006957,-0.006957
19700313,70.25,-0.015762,-0.015762
19700316,69.125,-0.016014,-0.016014
19700317,70.25,0.016275,0.016275
19700318,70.25,0,0
19700319,70.125,-0.001779,-0.001779
19700320,69.875,-0.003565,-0.003565
19700323,70.875,0.014311,0.014311
19700324,71.75,0.012346,0.012346
19700325,73.875,0.029617,0.029617
19700326,74.125,0.003384,0.003384
19700330,73.5,-0.008432,-0.008432
19700331,73.75,0.003401,0.003401
19700401,74.5,0.010169,0.010169
19700402,74.5,0,0
19700403,74.25,-0.003356,-0.003356
19700406,74.5,0.003367,0.003367
19700407,75.25,0.010067,0.010067
19700408,75.125,-0.001661,-0.001661
19700409,75.875,0.009983,0.009983
19700410,76.375,0.00659,0.00659
19700413,76.125,-0.003273,-0.003273
19700414,74.625,-0.019704,-0.019704
19700415,75,0.005025,0.005025
19700416,75.25,0.003333,0.003333
19700417,75.75,0.006645,0.006645
19700420,75.625,-0.00165,-0.00165
19700421,76,0.004959,0.004959
19700422,74.25,-0.023026,-0.023026
19700423,73.25,-0.013468,-0.013468
19700424,72.5,-0.010239,-0.010239
19700427,70.625,-0.025862,-0.025862
19700428,69.625,-0.014159,-0.014159
19700429,71.375,0.025135,0.025135
19700430,71.25,-0.001751,-0.001751
19700501,71.375,0.001754,0.001754
19700504,69,-0.033275,-0.033275
19700505,68.125,-0.012681,-0.012681
19700506,69.25,0.016514,0.016514
19700507,70.125,0.012635,0.012635
19700508,69.25,-0.012478,-0.012478
19700511,69.375,0.001805,0.001805
19700512,68.5,-0.012613,-0.012613
19700513,66.5,-0.029197,-0.029197
19700514,65.625,-0.013158,-0.013158
19700515,66.625,0.015238,0.015238
19700518,67.375,0.011257,0.011257
19700519,67,-0.005566,-0.005566
19700520,64.25,-0.041045,-0.041045
19700521,63.5,-0.011673,-0.011673
19700522,63.75,0.003937,0.003937
19700525,61.75,-0.031373,-0.031373
19700526,60.5,-0.020243,-0.020243
19700527,62.875,0.039256,0.039256
19700528,63.875,0.015905,0.015905
19700529,66.375,0.039139,0.039139
19700601,67.25,0.013183,0.013183
19700602,67,-0.003717,-0.003717
19700603,68.125,0.016791,0.016791
19700604,67.625,-0.007339,-0.007339
19700605,66.625,-0.014787,-0.014787
19700608,67.375,0.011257,0.011257
19700609,67.25,-0.001855,-0.001855
19700610,66.5,-0.011152,-0.011152
19700611,66.125,0.004135,-0.005639
19700612,65.875,-0.003781,-0.003781
19700615,65.875,0,0
19700616,67.5,0.024668,0.024668
19700617,67.375,-0.001852,-0.001852
19700618,68.5,0.016698,0.016698
19700619,69.75,0.018248,0.018248
19700622,70.375,0.008961,0.008961
19700623,69.125,-0.017762,-0.017762
19700624,68.875,-0.003617,-0.003617
19700625,68.625,-0.00363,-0.00363
19700626,67.375,-0.018215,-0.018215
19700629,67.375,0,0
19700630,67.5,0.001855,0.001855
19700701,67.75,0.003704,0.003704
19700702,68.5,0.01107,0.01107
19700706,67.25,-0.018248,-0.018248
19700707,67.25,0,0
19700708,67.875,0.009294,0.009294
19700709,68,0.001842,0.001842
19700710,71.625,0.053309,0.053309
19700713,72.125,0.006981,0.006981
19700714,72,-0.001733,-0.001733
19700715,72.25,0.003472,0.003472
19700716,75,0.038062,0.038062
19700717,76.625,0.021667,0.021667
19700720,75.875,-0.009788,-0.009788
19700721,74.125,-0.023064,-0.023064
19700722,74.625,0.006745,0.006745
19700723,76,0.018425,0.018425
19700724,76.625,0.008224,0.008224
19700727,75.625,-0.013051,-0.013051
19700728,76.25,0.008264,0.008264
19700729,77.125,0.011475,0.011475
19700730,77.125,0,0
19700731,76.875,-0.003241,-0.003241
19700803,75,-0.02439,-0.02439
19700804,75.5,0.006667,0.006667
19700805,76,0.006623,0.006623
19700806,75.375,-0.008224,-0.008224
19700807,75.5,0.001658,0.001658
19700810,74.875,-0.008278,-0.008278
19700811,74.375,-0.006678,-0.006678
19700812,74.625,0.003361,0.003361
19700813,73.5,-0.015075,-0.015075
19700814,73.75,0.003401,0.003401
19700817,74,0.00339,0.00339
19700818,74.375,0.005068,0.005068
19700819,75.25,0.011765,0.011765
19700820,76.25,0.013289,0.013289
19700821,79,0.036066,0.036066
19700824,79.5,0.006329,0.006329
19700825,78.875,-0.007862,-0.007862
19700826,78.625,-0.00317,-0.00317
19700827,78.625,0,0
19700828,79,0.004769,0.004769
19700831,78.5,-0.006329,-0.006329
19700901,78.125,-0.004777,-0.004777
19700902,77.875,-0.0032,-0.0032
19700903,78.75,0.011236,0.011236
19700904,78.625,-0.001587,-0.001587
19700908,79.75,0.014308,0.014308
19700909,79.875,0.001567,0.001567
19700910,80,0.001565,0.001565
19700911,80.25,0.003125,0.003125
19700914,79.625,-0.007788,-0.007788
19700915,79.25,-0.00471,-0.00471
19700916,80,0.009464,0.009464
19700917,81,0.0125,0.0125
19700918,80.875,-0.001543,-0.001543
19700921,80.375,0.001855,-0.006182
19700922,81,0.007776,0.007776
19700923,81.5,0.006173,0.006173
19700924,82,0.006135,0.006135
19700925,82.75,0.009146,0.009146
19700928,84,0.015106,0.015106
19700929,84.75,0.008929,0.008929
19700930,84.375,-0.004425,-0.004425
19701001,84.25,-0.001481,-0.001481
19701002,85,0.008902,0.008902
19701005,85.5,0.005882,0.005882
19701006,85,-0.005848,-0.005848
19701007,84.875,-0.001471,-0.001471
19701008,85.125,0.002946,0.002946
19701009,84.375,-0.008811,-0.008811
19701012,83.5,-0.01037,-0.01037
19701013,82.625,-0.010479,-0.010479
19701014,83.25,0.007564,0.007564
19701015,84.5,0.015015,0.015015
19701016,83.25,-0.014793,-0.014793
19701019,83,-0.003003,-0.003003
19701020,83.875,0.010542,0.010542
19701021,85,0.013413,0.013413
19701022,85.125,0.001471,0.001471
19701023,86,0.010279,0.010279
19701026,86.125,0.001453,0.001453
19701027,85.375,-0.008708,-0.008708
19701028,86.375,0.011713,0.011713
19701029,85.875,-0.005789,-0.005789
19701030,86,0.001456,0.001456
19701102,85.625,-0.00436,-0.00436
19701103,87,0.016058,0.016058
19701104,87.875,0.010057,0.010057
19701105,86.875,-0.01138,-0.01138
19701106,86.75,-0.001439,-0.001439
19701109,87,0.002882,0.002882
19701110,87.125,0.001437,0.001437
19701111,86.875,-0.002869,-0.002869
19701112,85.625,-0.014388,-0.014388
19701113,85,-0.007299,-0.007299
19701116,84.75,-0.002941,-0.002941
19701117,85,0.00295,0.00295
19701118,85.125,0.001471,0.001471
19701119,85.75,0.007342,0.007342
19701120,86.25,0.005831,0.005831
19701123,86.375,0.001449,0.001449
19701124,87,0.007236,0.007236
19701125,87.375,0.00431,0.00431
19701127,87.5,0.001431,0.001431
19701130,88.375,0.01,0.01
19701201,87.5,-0.009901,-0.009901
19701202,88.625,0.012857,0.012857
19701203,87.75,-0.002539,-0.009873
19701204,87.5,-0.002849,-0.002849
19701207,87.75,0.002857,0.002857
19701208,87.375,-0.004274,-0.004274
19701209,88.5,0.012876,0.012876
19701210,89.875,0.015537,0.015537
19701211,91,0.012517,0.012517
19701214,90.875,-0.001374,-0.001374
19701215,90.625,-0.002751,-0.002751
19701216,90.75,0.001379,0.001379
19701217,91.25,0.00551,0.00551
19701218,91.75,0.005479,0.005479
19701221,89.875,-0.020436,-0.020436
19701222,91,0.012517,0.012517
19701223,91.625,0.006868,0.006868
19701224,90.75,-0.00955,-0.00955
19701228,90,-0.008264,-0.008264
19701229,91.875,0.020833,0.020833
19701230,92.375,0.005442,0.005442
19701231,93.875,0.016238,0.016238
19710104,93.875,0,0
19710105,94.375,0.005326,0.005326
19710106,93.5,-0.009272,-0.009272
19710107,93.875,0.004011,0.004011
19710108,93.625,-0.002663,-0.002663
19710111,93.75,0.001335,0.001335
